tSample,LX,LY,LPupil,RX,RY,RPupil
1780944,1920.8,984.8,877.0,,,
1780948,1918.0,953.2,888.0,,,
1780952,1916.8,927.1,898.0,,,
1780956,1915.0,912.7,906.0,,,
1780960,1915.6,900.1,914.0,,,
1780964,1917.5,896.6,918.0,,,
1780968,1920.2,896.0,920.0,,,
1780972,1924.1,893.2,921.0,,,
1780976,1927.6,889.6,923.0,,,
1780980,1932.5,885.6,926.0,,,
1780984,1936.2,885.2,928.0,,,
1780988,1939.3,887.6,928.0,,,
1780992,1941.4,888.1,930.0,,,
1780996,1943.7,886.7,932.0,,,
1781000,1945.2,884.4,934.0,,,
1781004,1946.2,883.4,936.0,,,
1781008,1945.4,886.2,936.0,,,
1781012,1944.2,888.7,936.0,,,
1781016,1943.6,890.5,937.0,,,
1781020,1943.3,890.9,939.0,,,
1781024,1942.7,890.7,942.0,,,
1781028,1941.5,890.0,944.0,,,
1781032,1940.0,889.4,945.0,,,
1781036,1938.0,891.9,945.0,,,
1781040,1936.2,894.9,944.0,,,
1781044,1934.8,896.8,943.0,,,
1781048,1934.1,895.5,943.0,,,
1781052,1933.8,891.3,945.0,,,
1781056,1932.5,889.0,947.0,,,
1781060,1930.5,889.0,949.0,,,
1781064,1927.8,890.7,949.0,,,
1781068,1925.7,888.8,950.0,,,
1781072,1924.5,884.9,952.0,,,
1781076,1924.3,879.2,955.0,,,
1781080,1923.9,875.7,958.0,,,
1781084,1923.4,874.9,959.0,,,
1781088,1922.3,873.6,961.0,,,
1781092,1921.2,871.5,963.0,,,
1781096,1919.7,869.1,965.0,,,
1781100,1918.6,868.8,967.0,,,
1781104,1917.5,870.7,968.0,,,
1781108,1916.4,874.2,968.0,,,
1781112,1915.9,876.7,969.0,,,
1781116,1915.9,878.3,970.0,,,
1781120,1917.2,880.1,970.0,,,
1781124,1920.9,881.9,971.0,,,
1781128,1924.2,884.1,972.0,,,
1781132,1927.0,886.6,972.0,,,
1781136,1926.7,888.7,973.0,,,
1781140,1925.1,890.2,974.0,,,
1781144,1923.3,890.9,975.0,,,
1781148,1922.2,891.5,976.0,,,
1781152,1921.6,891.1,977.0,,,
1781156,1920.7,890.9,977.0,,,
1781160,1919.4,891.1,977.0,,,
1781164,1918.1,891.8,977.0,,,
1781168,1917.4,892.1,978.0,,,
1781172,1917.4,891.2,978.0,,,
1781176,1918.1,891.0,980.0,,,
1781180,1918.9,889.4,982.0,,,
1781184,1919.7,885.7,984.0,,,
1781188,1919.8,880.3,987.0,,,
1781192,1918.9,874.6,989.0,,,
1781196,1917.8,872.1,989.0,,,
1781200,1916.4,872.9,990.0,,,
1781204,1915.7,875.1,990.0,,,
1781208,1915.5,875.3,991.0,,,
1781212,1915.8,873.2,991.0,,,
1781216,1916.9,870.3,991.0,,,
1781220,1918.1,870.2,992.0,,,
1781224,1919.1,871.8,993.0,,,
1781228,1919.8,872.8,994.0,,,
1781232,1920.0,869.8,996.0,,,
1781236,1919.9,865.5,998.0,,,
1781240,1919.8,861.4,1001.0,,,
1781244,1919.6,861.0,1003.0,,,
1781248,1919.2,863.6,1003.0,,,
1781252,1918.3,868.4,1003.0,,,
1781256,1917.5,871.6,1002.0,,,
1781260,1917.4,869.5,1001.0,,,
1781264,1918.0,866.2,1002.0,,,
1781268,1919.0,861.4,1003.0,,,
1781272,1919.3,860.5,1004.0,,,
1781276,1918.4,862.0,1005.0,,,
1781280,1917.4,864.2,1006.0,,,
1781284,1916.5,866.6,1007.0,,,
1781288,1917.6,867.5,1007.0,,,
1781292,1919.9,864.5,1008.0,,,
1781296,1923.0,860.9,1010.0,,,
1781300,1927.2,858.3,1012.0,,,
1781304,1931.8,861.7,1015.0,,,
1781308,1938.2,868.9,1017.0,,,
1781312,1944.0,884.3,1019.0,,,
1781316,1948.2,900.5,1020.0,,,
1781320,1950.8,913.5,1020.0,,,
1781324,1952.7,923.0,1020.0,,,
1781328,1955.9,924.2,1021.0,,,
1781332,1958.8,925.8,1022.0,,,
1781336,1960.8,926.7,1024.0,,,
1781340,1961.3,928.4,1024.0,,,
1781344,1961.1,931.8,1025.0,,,
1781348,1961.7,935.3,1025.0,,,
1781352,1962.4,939.2,1025.0,,,
1781356,1962.5,943.0,1025.0,,,
1781360,1962.4,944.7,1025.0,,,
1781364,1961.9,944.9,1026.0,,,
1781368,1962.0,944.0,1026.0,,,
1781372,1962.8,942.3,1027.0,,,
1781376,1962.6,941.2,1028.0,,,
1781380,1962.2,940.8,1027.0,,,
1781384,1962.0,938.7,1028.0,,,
1781388,1961.9,936.1,1028.0,,,
1781392,1962.5,933.5,1028.0,,,
1781396,1962.5,933.0,1029.0,,,
1781400,1961.4,934.3,1030.0,,,
1781404,1960.4,935.2,1031.0,,,
1781408,1959.4,934.3,1033.0,,,
1781412,1959.3,930.0,1034.0,,,
1781416,1959.7,925.0,1034.0,,,
1781420,1959.6,920.9,1035.0,,,
1781424,1959.3,919.6,1035.0,,,
1781428,1958.9,919.5,1037.0,,,
1781432,1958.8,919.5,1037.0,,,
1781436,1959.1,915.2,1039.0,,,
1781440,1959.8,907.6,1042.0,,,
1781444,1960.3,901.9,1045.0,,,
1781448,1960.8,899.1,1047.0,,,
1781452,1960.8,901.8,1045.0,,,
1781456,1960.7,905.1,1043.0,,,
1781460,1960.7,906.3,1043.0,,,
1781464,1960.6,906.5,1043.0,,,
1781468,1960.6,908.2,1043.0,,,
1781472,1961.0,909.4,1042.0,,,
1781476,1961.6,910.6,1042.0,,,
1781480,1962.4,911.4,1043.0,,,
1781484,1963.4,910.7,1045.0,,,
1781488,1963.9,908.7,1046.0,,,
1781492,1963.9,906.2,1046.0,,,
1781496,1963.4,903.6,1046.0,,,
1781500,1962.1,902.3,1046.0,,,
1781504,1960.0,904.7,1044.0,,,
1781508,1958.3,907.7,1044.0,,,
1781512,1956.9,910.1,1044.0,,,
1781516,1957.0,909.7,1045.0,,,
1781520,1957.6,906.2,1046.0,,,
1781524,1958.2,901.4,1047.0,,,
1781528,1958.4,897.5,1047.0,,,
1781532,1958.1,895.2,1048.0,,,
1781536,1957.9,894.5,1049.0,,,
1781540,1958.3,893.8,1050.0,,,
1781544,1958.5,894.4,1051.0,,,
1781548,1957.5,895.6,1050.0,,,
1781552,1955.8,899.5,1050.0,,,
1781556,1953.8,903.0,1049.0,,,
1781560,1952.5,905.8,1049.0,,,
1781564,1952.1,907.4,1049.0,,,
1781568,1951.7,908.0,1050.0,,,
1781572,1951.1,910.2,1050.0,,,
1781576,1950.3,912.3,1051.0,,,
1781580,1949.6,914.4,1050.0,,,
1781584,1949.2,914.7,1049.0,,,
1781588,1948.6,915.3,1047.0,,,
1781592,1948.2,914.9,1045.0,,,
1781596,1947.9,913.0,1044.0,,,
1781600,1947.7,911.0,1043.0,,,
1781604,1946.7,909.1,1042.0,,,
1781608,1945.5,909.9,1042.0,,,
1781612,1944.5,910.0,1043.0,,,
1781616,1944.5,909.7,1045.0,,,
1781620,1945.3,908.9,1047.0,,,
1781624,1946.4,909.8,1048.0,,,
1781628,1947.2,913.5,1046.0,,,
1781632,1947.3,917.6,1044.0,,,
1781636,1946.7,921.2,1041.0,,,
1781640,1945.9,921.5,1040.0,,,
1781644,1945.4,919.2,1040.0,,,
1781648,1945.3,915.3,1041.0,,,
1781652,1945.2,913.7,1042.0,,,
1781656,1944.8,913.9,1043.0,,,
1781660,1944.0,916.3,1042.0,,,
1781664,1942.4,920.5,1042.0,,,
1781668,1941.4,923.6,1042.0,,,
1781672,1941.1,927.1,1041.0,,,
1781676,1941.8,929.9,1041.0,,,
1781680,1942.7,932.3,1041.0,,,
1781684,1943.4,934.5,1039.0,,,
1781688,1943.8,935.4,1039.0,,,
1781692,1942.9,934.9,1038.0,,,
1781696,1942.0,932.4,1040.0,,,
1781700,1941.6,930.8,1041.0,,,
1781704,1941.2,930.4,1041.0,,,
1781708,1941.0,930.9,1040.0,,,
1781712,1939.8,931.2,1039.0,,,
1781716,1938.7,929.4,1038.0,,,
1781720,1938.6,927.4,1037.0,,,
1781724,1938.8,925.1,1037.0,,,
1781728,1938.8,923.0,1036.0,,,
1781732,1939.0,920.9,1036.0,,,
1781736,1939.6,918.9,1036.0,,,
1781740,1940.1,918.0,1038.0,,,
1781744,1940.5,918.5,1039.0,,,
1781748,1941.3,919.9,1039.0,,,
1781752,1941.7,920.3,1039.0,,,
1781756,1941.6,919.8,1038.0,,,
1781760,1940.9,917.8,1038.0,,,
1781764,1939.3,915.9,1039.0,,,
1781768,1938.6,915.8,1039.0,,,
1781772,1938.7,917.2,1040.0,,,
1781776,1938.9,919.8,1040.0,,,
1781780,1939.1,922.3,1040.0,,,
1781784,1939.0,925.2,1039.0,,,
1781788,1938.8,927.0,1039.0,,,
1781792,1938.8,926.8,1039.0,,,
1781796,1939.0,925.4,1039.0,,,
1781800,1939.4,924.8,1038.0,,,
1781804,1939.3,926.4,1038.0,,,
1781808,1938.7,929.1,1038.0,,,
1781812,1937.0,930.4,1038.0,,,
1781816,1936.5,929.7,1038.0,,,
1781820,1937.7,927.5,1038.0,,,
1781824,1939.5,926.1,1039.0,,,
1781828,1940.7,925.1,1039.0,,,
1781832,1940.1,925.5,1040.0,,,
1781836,1939.3,925.1,1041.0,,,
1781840,1939.1,923.4,1042.0,,,
1781844,1939.0,921.8,1043.0,,,
1781848,1939.1,922.3,1042.0,,,
1781852,1939.1,925.2,1040.0,,,
1781856,1939.1,928.4,1038.0,,,
1781860,1939.2,929.4,1038.0,,,
1781864,1939.2,929.6,1040.0,,,
1781868,1939.3,930.0,1042.0,,,
1781872,1939.9,930.9,1042.0,,,
1781876,1940.7,931.3,1043.0,,,
1781880,1941.7,929.9,1044.0,,,
1781884,1942.5,928.1,1044.0,,,
1781888,1942.4,926.8,1044.0,,,
1781892,1942.0,926.6,1044.0,,,
1781896,1941.8,926.9,1044.0,,,
1781900,1941.7,926.7,1044.0,,,
1781904,1942.1,926.4,1046.0,,,
1781908,1942.3,925.9,1048.0,,,
1781912,1942.3,925.7,1049.0,,,
1781916,1942.7,926.3,1049.0,,,
1781920,1943.6,927.4,1048.0,,,
1781924,1944.2,928.6,1048.0,,,
1781928,1944.2,929.4,1049.0,,,
1781932,1943.3,929.4,1050.0,,,
1781936,1942.8,928.1,1051.0,,,
1781940,1943.1,927.1,1052.0,,,
1781944,1943.7,926.1,1054.0,,,
1781948,1944.0,925.4,1055.0,,,
1781952,1944.1,924.6,1055.0,,,
1781956,1943.9,926.5,1055.0,,,
1781960,1944.0,930.0,1054.0,,,
1781964,1944.2,933.9,1053.0,,,
1781968,1944.5,935.7,1052.0,,,
1781972,1944.2,933.0,1053.0,,,
1781976,1943.0,928.8,1056.0,,,
1781980,1941.8,924.1,1059.0,,,
1781984,1941.1,921.5,1061.0,,,
1781988,1941.4,924.3,1060.0,,,
1781992,1942.5,930.2,1058.0,,,
1781996,1943.7,937.1,1057.0,,,
1782000,1944.6,940.7,1057.0,,,
1782004,1944.9,942.0,1058.0,,,
1782008,1944.2,941.8,1060.0,,,
1782012,1944.0,941.5,1061.0,,,
1782016,1944.4,939.8,1062.0,,,
1782020,1944.1,936.2,1062.0,,,
1782024,1943.9,932.7,1063.0,,,
1782028,1944.0,930.2,1064.0,,,
1782032,1945.3,928.6,1065.0,,,
1782036,1947.5,929.0,1066.0,,,
1782040,1948.9,930.0,1067.0,,,
1782044,1949.3,933.2,1066.0,,,
1782048,1948.5,935.9,1064.0,,,
1782052,1947.3,936.8,1063.0,,,
1782056,1946.7,937.6,1063.0,,,
1782060,1947.6,938.0,1063.0,,,
1782064,1948.5,938.5,1063.0,,,
1782068,1949.4,937.9,1065.0,,,
1782072,1949.1,936.1,1067.0,,,
1782076,1948.6,933.9,1069.0,,,
1782080,1948.6,928.9,1072.0,,,
1782084,1949.4,925.4,1074.0,,,
1782088,1950.2,924.4,1076.0,,,
1782092,1949.6,927.0,1077.0,,,
1782096,1947.9,932.6,1076.0,,,
1782100,1946.0,935.3,1077.0,,,
1782104,1945.3,930.4,1078.0,,,
1782108,1946.0,923.9,1080.0,,,
1782112,1948.3,918.3,1082.0,,,
1782116,1949.6,921.3,1083.0,,,
1782120,1949.5,926.8,1083.0,,,
1782124,1947.8,931.8,1083.0,,,
1782128,1946.4,934.1,1085.0,,,
1782132,1946.7,930.5,1088.0,,,
1782136,1948.1,925.8,1091.0,,,
1782140,1949.3,920.8,1093.0,,,
1782144,1950.2,916.9,1095.0,,,
1782148,1950.1,916.5,1095.0,,,
1782152,1948.9,917.7,1095.0,,,
1782156,1947.5,919.5,1096.0,,,
1782160,1946.1,920.2,1096.0,,,
1782164,1945.9,919.0,1098.0,,,
1782168,1946.9,917.1,1100.0,,,
1782172,1948.2,916.0,1101.0,,,
1782176,1949.3,916.4,1102.0,,,
1782180,1949.8,917.3,1102.0,,,
1782184,1949.6,918.0,1103.0,,,
1782188,1950.5,918.1,1103.0,,,
1782192,1951.9,917.4,1104.0,,,
1782196,1953.6,916.7,1105.0,,,
1782200,1955.3,915.4,1106.0,,,
1782204,1956.1,915.0,1108.0,,,
1782208,1956.6,913.3,1110.0,,,
1782212,1956.6,911.2,1113.0,,,
1782216,1955.7,909.4,1113.0,,,
1782220,1954.2,908.4,1112.0,,,
1782224,1952.6,906.7,1112.0,,,
1782228,1951.4,905.3,1111.0,,,
1782232,1950.2,902.5,1111.0,,,
1782236,1949.3,901.0,1112.0,,,
1782240,1948.5,902.2,1113.0,,,
1782244,1948.2,903.6,1114.0,,,
1782248,1948.5,905.9,1114.0,,,
1782252,1948.8,909.2,1115.0,,,
1782256,1948.9,910.4,1115.0,,,
1782260,1948.2,913.2,1115.0,,,
1782264,1947.3,915.0,1115.0,,,
1782268,1946.6,916.2,1115.0,,,
1782272,1945.7,912.5,1116.0,,,
1782276,1944.8,904.7,1118.0,,,
1782280,1943.4,897.0,1120.0,,,
1782284,1942.1,892.9,1121.0,,,
1782288,1940.5,893.5,1120.0,,,
1782292,1939.0,894.3,1119.0,,,
1782296,1937.5,893.8,1117.0,,,
1782300,1936.5,892.9,1116.0,,,
1782304,1936.4,892.7,1112.0,,,
1782308,1935.9,896.8,1108.0,,,
1782312,1934.4,921.8,1095.0,,,
1782316,1932.6,1000.0,1066.0,,,
1782320,1931.0,1167.5,1012.0,,,
1782324,1921.5,1426.1,934.0,,,
1782328,1896.2,1774.1,837.0,,,
1782332,1827.3,2246.6,715.0,,,
1782336,1684.5,2946.2,556.0,,,
1782340,1537.8,3270.0,433.0,,,
1782344,1404.2,3270.0,339.0,,,
1782348,,,0.0,,,
1782352,,,0.0,,,
1782356,,,0.0,,,
1782360,,,0.0,,,
1782364,,,0.0,,,
1782368,,,0.0,,,
1782372,,,0.0,,,
1782376,,,0.0,,,
1782380,,,0.0,,,
1782384,,,0.0,,,
1782388,,,0.0,,,
1782392,,,0.0,,,
1782396,,,0.0,,,
1782400,,,0.0,,,
1782404,,,0.0,,,
1782408,,,0.0,,,
1782412,,,0.0,,,
1782416,,,0.0,,,
1782420,,,0.0,,,
1782424,,,0.0,,,
1782428,,,0.0,,,
1782432,,,0.0,,,
1782436,,,0.0,,,
1782440,,,0.0,,,
1782444,,,0.0,,,
1782448,,,0.0,,,
1782452,,,0.0,,,
1782456,,,0.0,,,
1782460,,,0.0,,,
1782464,1431.0,3270.0,309.0,,,
1782468,1486.6,3270.0,336.0,,,
1782472,1612.7,3270.0,412.0,,,
1782476,1732.4,3145.1,492.0,,,
1782480,1834.1,2771.1,576.0,,,
1782484,1869.3,2569.7,622.0,,,
1782488,1885.6,2389.9,663.0,,,
1782492,1883.6,2233.2,700.0,,,
1782496,1880.4,2072.2,740.0,,,
1782500,1880.5,1931.5,775.0,,,
1782504,1888.1,1818.2,804.0,,,
1782508,1904.3,1705.8,833.0,,,
1782512,1916.1,1613.5,856.0,,,
1782516,1925.1,1523.2,881.0,,,
1782520,1928.5,1434.8,903.0,,,
1782524,1927.6,1362.7,922.0,,,
1782528,1921.8,1302.0,939.0,,,
1782532,1917.4,1239.7,958.0,,,
1782536,1914.2,1194.7,973.0,,,
1782540,1913.5,1141.8,990.0,,,
1782544,1910.4,1107.0,1001.0,,,
1782548,1906.1,1086.9,1008.0,,,
1782552,1903.2,1073.5,1013.0,,,
1782556,1902.3,1065.3,1017.0,,,
1782560,1904.2,1054.3,1022.0,,,
1782564,1906.1,1044.0,1026.0,,,
1782568,1908.5,1036.9,1029.0,,,
1782572,1910.7,1031.9,1031.0,,,
1782576,1912.4,1028.8,1032.0,,,
1782580,1912.8,1026.2,1033.0,,,
1782584,1913.0,1024.9,1034.0,,,
1782588,1913.3,1024.3,1035.0,,,
1782592,1913.8,1023.0,1035.0,,,
1782596,1914.3,1016.1,1039.0,,,
1782600,1913.9,1007.4,1042.0,,,
1782604,1911.9,995.9,1047.0,,,
1782608,1909.3,984.7,1051.0,,,
1782612,1907.2,973.9,1055.0,,,
1782616,1906.4,962.8,1059.0,,,
1782620,1906.9,954.7,1062.0,,,
1782624,1906.8,950.3,1064.0,,,
1782628,1906.5,949.6,1065.0,,,
1782632,1907.9,950.2,1065.0,,,
1782636,1910.0,951.4,1065.0,,,
1782640,1911.6,950.3,1065.0,,,
1782644,1911.8,946.8,1067.0,,,
1782648,1910.7,942.5,1071.0,,,
1782652,1910.2,938.3,1076.0,,,
1782656,1910.4,935.3,1081.0,,,
1782660,1911.0,932.3,1085.0,,,
1782664,1912.8,927.2,1088.0,,,
1782668,1914.8,922.0,1089.0,,,
1782672,1917.0,917.0,1091.0,,,
1782676,1918.8,911.3,1092.0,,,
1782680,1920.0,907.3,1094.0,,,
1782684,1922.2,904.1,1096.0,,,
1782688,1924.1,905.0,1098.0,,,
1782692,1925.1,908.2,1099.0,,,
1782696,1924.7,910.5,1101.0,,,
1782700,1923.8,910.7,1104.0,,,
1782704,1923.1,909.7,1108.0,,,
1782708,1922.6,909.9,1109.0,,,
1782712,1922.3,910.5,1109.0,,,
1782716,1922.3,909.9,1107.0,,,
1782720,1922.4,906.7,1108.0,,,
1782724,1922.4,903.3,1110.0,,,
1782728,1921.1,895.6,1114.0,,,
1782732,1919.4,888.3,1118.0,,,
1782736,1917.9,881.8,1121.0,,,
1782740,1917.9,877.8,1124.0,,,
1782744,1918.7,878.7,1124.0,,,
1782748,1918.1,879.8,1124.0,,,
1782752,1917.3,879.0,1125.0,,,
1782756,1918.0,875.8,1128.0,,,
1782760,1919.6,870.6,1132.0,,,
1782764,1922.2,865.9,1135.0,,,
1782768,1922.9,862.8,1138.0,,,
1782772,1922.6,862.4,1138.0,,,
1782776,1922.1,863.5,1137.0,,,
1782780,1921.5,864.9,1134.0,,,
1782784,1920.7,865.9,1133.0,,,
1782788,1920.1,865.4,1132.0,,,
1782792,1920.0,864.9,1132.0,,,
1782796,1920.5,864.4,1133.0,,,
1782800,1921.9,865.0,1133.0,,,
1782804,1924.1,864.7,1134.0,,,
1782808,1927.3,857.5,1137.0,,,
1782812,1930.2,846.5,1141.0,,,
1782816,1931.2,837.4,1144.0,,,
1782820,1929.6,834.9,1143.0,,,
1782824,1927.2,839.1,1141.0,,,
1782828,1927.0,846.8,1140.0,,,
1782832,1929.4,850.9,1139.0,,,
1782836,1933.1,852.7,1139.0,,,
1782840,1934.4,852.7,1139.0,,,
1782844,1934.1,850.4,1139.0,,,
1782848,1933.4,845.6,1139.0,,,
1782852,1933.5,840.6,1140.0,,,
1782856,1935.0,833.5,1141.0,,,
1782860,1935.8,827.1,1142.0,,,
1782864,1933.6,824.2,1142.0,,,
1782868,1931.5,826.1,1141.0,,,
1782872,1929.7,829.3,1140.0,,,
1782876,1928.4,833.8,1138.0,,,
1782880,1927.5,837.7,1135.0,,,
1782884,1925.3,841.9,1132.0,,,
1782888,1922.6,849.4,1127.0,,,
1782892,1921.3,856.0,1123.0,,,
1782896,1921.7,862.8,1119.0,,,
1782900,1923.1,867.0,1115.0,,,
1782904,1924.7,869.5,1110.0,,,
1782908,1925.8,872.6,1104.0,,,
1782912,1925.0,880.9,1096.0,,,
1782916,1923.4,887.5,1090.0,,,
1782920,1921.2,892.8,1082.0,,,
1782924,1920.1,898.0,1076.0,,,
1782928,1919.8,898.6,1071.0,,,
1782932,1919.7,898.2,1067.0,,,
1782936,1920.0,895.9,1065.0,,,
1782940,1920.7,896.1,1063.0,,,
1782944,1921.6,899.4,1059.0,,,
1782948,1922.1,904.3,1053.0,,,
1782952,1922.4,912.7,1045.0,,,
1782956,1922.2,917.5,1037.0,,,
1782960,1922.1,921.2,1031.0,,,
1782964,1921.8,922.8,1025.0,,,
1782968,1921.2,920.4,1023.0,,,
1782972,1921.0,919.1,1020.0,,,
1782976,1921.1,919.0,1017.0,,,
1782980,1920.9,919.4,1014.0,,,
1782984,1920.7,917.3,1011.0,,,
1782988,1921.2,913.8,1008.0,,,
1782992,1922.5,909.9,1004.0,,,
1782996,1924.4,908.0,999.0,,,
1783000,1926.2,909.0,992.0,,,
1783004,1927.2,912.7,986.0,,,
1783008,1927.8,919.4,980.0,,,
1783012,1927.6,928.7,976.0,,,
1783016,1927.8,936.7,971.0,,,
1783020,1928.3,943.9,966.0,,,
1783024,1929.0,947.5,960.0,,,
1783028,1929.5,953.5,954.0,,,
1783032,1929.5,956.5,949.0,,,
1783036,1930.0,956.9,946.0,,,
1783040,1930.8,956.7,943.0,,,
1783044,1931.9,955.3,941.0,,,
1783048,1932.3,957.2,935.0,,,
1783052,1932.8,961.8,929.0,,,
1783056,1932.7,967.1,923.0,,,
1783060,1932.7,971.2,919.0,,,
1783064,1932.7,973.1,918.0,,,
1783068,1933.0,972.7,918.0,,,
1783072,1934.1,972.2,918.0,,,
1783076,1935.5,973.6,916.0,,,
1783080,1937.0,976.9,912.0,,,
1783084,1938.1,980.0,907.0,,,
1783088,1938.6,984.5,902.0,,,
1783092,1938.6,992.3,896.0,,,
1783096,1938.1,1000.3,892.0,,,
1783100,1937.7,1007.1,889.0,,,
1783104,1938.2,1012.5,887.0,,,
1783108,1939.7,1014.7,884.0,,,
1783112,1941.9,1018.3,880.0,,,
1783116,1944.2,1020.1,877.0,,,
1783120,1946.4,1021.1,874.0,,,
1783124,1947.4,1020.5,873.0,,,
1783128,1946.6,1019.2,873.0,,,
1783132,1945.4,1019.8,871.0,,,
1783136,1944.6,1020.3,870.0,,,
1783140,1945.5,1020.3,868.0,,,
1783144,1946.9,1020.7,868.0,,,
1783148,1948.1,1020.9,867.0,,,
1783152,1948.9,1022.8,865.0,,,
1783156,1949.4,1024.7,863.0,,,
1783160,1950.6,1026.1,861.0,,,
1783164,1951.8,1026.0,860.0,,,
1783168,1953.3,1023.8,860.0,,,
1783172,1954.7,1021.1,860.0,,,
1783176,1955.6,1019.3,860.0,,,
1783180,1956.5,1019.2,859.0,,,
1783184,1956.6,1020.6,857.0,,,
1783188,1956.1,1022.0,854.0,,,
1783192,1955.3,1025.2,850.0,,,
1783196,1954.7,1029.0,846.0,,,
1783200,1954.2,1032.5,843.0,,,
1783204,1953.4,1033.6,840.0,,,
1783208,1952.5,1034.9,838.0,,,
1783212,1952.0,1036.0,837.0,,,
1783216,1951.8,1036.5,836.0,,,
1783220,1952.3,1035.8,835.0,,,
1783224,1953.0,1033.3,834.0,,,
1783228,1953.6,1031.7,833.0,,,
1783232,1953.6,1033.4,832.0,,,
1783236,1953.2,1036.7,829.0,,,
1783240,1952.9,1041.8,826.0,,,
1783244,1952.6,1048.1,822.0,,,
1783248,1952.7,1054.0,819.0,,,
1783252,1952.7,1060.7,817.0,,,
1783256,1953.0,1064.4,816.0,,,
1783260,1953.8,1065.2,816.0,,,
1783264,1954.6,1062.4,816.0,,,
1783268,1955.5,1059.4,816.0,,,
1783272,1957.2,1057.3,816.0,,,
1783276,1958.9,1057.3,816.0,,,
1783280,1960.5,1059.2,814.0,,,
1783284,1960.9,1063.4,811.0,,,
1783288,1959.4,1067.3,808.0,,,
1783292,1958.3,1067.3,807.0,,,
1783296,1957.7,1065.7,806.0,,,
1783300,1959.0,1061.1,807.0,,,
1783304,1961.5,1057.7,807.0,,,
1783308,1964.0,1056.7,808.0,,,
1783312,1965.6,1057.8,807.0,,,
1783316,1965.7,1062.4,804.0,,,
1783320,1964.4,1067.3,800.0,,,
1783324,1963.0,1071.2,797.0,,,
1783328,1962.2,1072.8,795.0,,,
1783332,1962.0,1072.1,794.0,,,
1783336,1962.2,1072.1,793.0,,,
1783340,1962.6,1072.5,793.0,,,
1783344,1962.9,1073.6,792.0,,,
1783348,1962.7,1074.8,791.0,,,
1783352,1962.8,1075.9,790.0,,,
1783356,1963.7,1076.9,789.0,,,
1783360,1964.7,1076.3,788.0,,,
1783364,1965.2,1075.4,787.0,,,
1783368,1964.3,1075.3,784.0,,,
1783372,1963.2,1077.9,783.0,,,
1783376,1962.7,1082.1,781.0,,,
1783380,1964.3,1086.9,780.0,,,
1783384,1968.6,1090.2,779.0,,,
1783388,1973.0,1091.2,777.0,,,
1783392,1976.3,1090.7,775.0,,,
1783396,1977.4,1089.7,774.0,,,
1783400,1977.1,1090.7,773.0,,,
1783404,1977.0,1092.3,772.0,,,
1783408,1977.5,1093.4,770.0,,,
1783412,1978.0,1094.1,769.0,,,
1783416,1978.5,1095.6,767.0,,,
1783420,1979.4,1100.6,764.0,,,
1783424,1980.5,1106.2,760.0,,,
1783428,1982.0,1113.3,754.0,,,
1783432,1982.8,1121.7,748.0,,,
1783436,1982.4,1132.7,740.0,,,
1783440,1980.8,1148.5,732.0,,,
1783444,1977.4,1161.0,725.0,,,
1783448,1973.7,1170.0,719.0,,,
1783452,1969.7,1176.4,714.0,,,
1783456,1966.8,1179.3,710.0,,,
1783460,1964.5,1183.7,707.0,,,
1783464,1961.2,1189.9,703.0,,,
1783468,1958.1,1196.9,699.0,,,
1783472,1957.0,1202.4,696.0,,,
1783476,1960.0,1207.2,693.0,,,
1783480,1968.8,1212.5,689.0,,,
1783484,1978.7,1216.1,685.0,,,
1783488,1985.9,1218.7,681.0,,,
1783492,1989.3,1218.8,679.0,,,
1783496,1989.5,1219.0,677.0,,,
1783500,1988.3,1221.1,674.0,,,
1783504,1986.7,1222.8,672.0,,,
1783508,1985.1,1223.7,669.0,,,
1783512,1983.3,1223.1,667.0,,,
1783516,1981.6,1222.6,666.0,,,
1783520,1979.8,1223.5,664.0,,,
1783524,1977.8,1224.7,662.0,,,
1783528,1976.2,1226.2,660.0,,,
1783532,1975.9,1226.7,658.0,,,
1783536,1975.8,1226.1,657.0,,,
1783540,1975.5,1225.3,656.0,,,
1783544,1974.2,1224.1,655.0,,,
1783548,1971.4,1223.1,654.0,,,
1783552,1968.8,1223.0,653.0,,,
1783556,1967.0,1223.0,652.0,,,
1783560,1966.3,1223.0,650.0,,,
1783564,1966.0,1223.2,649.0,,,
1783568,1965.7,1223.7,648.0,,,
1783572,1965.4,1224.5,647.0,,,
1783576,1965.1,1225.5,646.0,,,
1783580,1964.8,1226.0,645.0,,,
1783584,1964.7,1226.2,644.0,,,
1783588,1964.6,1227.5,643.0,,,
1783592,1965.2,1229.0,642.0,,,
1783596,1966.2,1229.4,642.0,,,
1783600,1967.5,1227.6,641.0,,,
1783604,1968.8,1224.1,641.0,,,
1783608,1969.2,1221.0,641.0,,,
1783612,1969.2,1219.3,640.0,,,
1783616,1969.1,1219.2,640.0,,,
1783620,1969.1,1219.1,639.0,,,
1783624,1968.7,1219.4,638.0,,,
1783628,1967.2,1220.2,638.0,,,
1783632,1966.0,1222.1,637.0,,,
1783636,1964.8,1224.0,637.0,,,
1783640,1964.6,1224.6,637.0,,,
1783644,1964.9,1224.9,636.0,,,
1783648,1965.3,1224.9,636.0,,,
1783652,1965.6,1225.1,635.0,,,
1783656,1965.8,1225.3,634.0,,,
1783660,1965.5,1225.3,634.0,,,
